time temperature C O Mg Si CO C2 O2 C_{grain} Si_{grain}
2.158752e+07 2.014694e+03 1.885151e+47 1.648903e+51 9.301546e+44 1.788426e+51 6.052753e+49 3.003325e+39 1.217466e+52 3.017029e+51 6.809543e+50 
2.158828e+07 2.014594e+03 1.880814e+47 1.648903e+51 9.260406e+44 1.788426e+51 6.052753e+49 3.003545e+39 1.217466e+52 3.017029e+51 6.809543e+50 
2.158870e+07 2.014538e+03 1.878989e+47 1.648903e+51 9.237507e+44 1.788426e+51 6.052753e+49 3.003669e+39 1.217466e+52 3.017029e+51 6.809543e+50 
2.158934e+07 2.014454e+03 1.875341e+47 1.648903e+51 9.203425e+44 1.788426e+51 6.052753e+49 3.003853e+39 1.217466e+52 3.017030e+51 6.809543e+50 
2.159003e+07 2.014363e+03 1.872870e+47 1.648903e+51 9.166060e+44 1.788426e+51 6.052753e+49 3.004054e+39 1.217466e+52 3.017030e+51 6.809543e+50 
2.159061e+07 2.014286e+03 1.869284e+47 1.648903e+51 9.134854e+44 1.788426e+51 6.052753e+49 3.004222e+39 1.217466e+52 3.017030e+51 6.809543e+50 
2.159145e+07 2.014175e+03 1.865962e+47 1.648903e+51 9.090560e+44 1.788426e+51 6.052753e+49 3.004463e+39 1.217466e+52 3.017030e+51 6.809543e+50 
2.159233e+07 2.014060e+03 1.861713e+47 1.648903e+51 9.043886e+44 1.788426e+51 6.052753e+49 3.004713e+39 1.217466e+52 3.017031e+51 6.809543e+50 
2.159295e+07 2.013978e+03 1.858090e+47 1.648903e+51 9.011287e+44 1.788426e+51 6.052753e+49 3.004889e+39 1.217466e+52 3.017031e+51 6.809543e+50 
2.159339e+07 2.013920e+03 1.856483e+47 1.648903e+51 8.988125e+44 1.788426e+51 6.052753e+49 3.005014e+39 1.217466e+52 3.017031e+51 6.809543e+50 
2.159393e+07 2.013849e+03 1.853303e+47 1.648903e+51 8.959887e+44 1.788426e+51 6.052753e+49 3.005167e+39 1.217466e+52 3.017032e+51 6.809543e+50 
2.159443e+07 2.013784e+03 1.851570e+47 1.648903e+51 8.933792e+44 1.788426e+51 6.052753e+49 3.005308e+39 1.217466e+52 3.017032e+51 6.809543e+50 
2.159509e+07 2.013696e+03 1.848360e+47 1.648903e+51 8.899228e+44 1.788426e+51 6.052753e+49 3.005495e+39 1.217466e+52 3.017032e+51 6.809543e+50 
2.159588e+07 2.013592e+03 1.843162e+47 1.648903e+51 8.858110e+44 1.788426e+51 6.052753e+49 3.005717e+39 1.217466e+52 3.017033e+51 6.809543e+50 
2.159715e+07 2.013425e+03 1.838489e+47 1.648903e+51 8.792448e+44 1.788426e+51 6.052753e+49 3.006071e+39 1.217466e+52 3.017033e+51 6.809543e+50 
2.159795e+07 2.013320e+03 1.833990e+47 1.648903e+51 8.751988e+44 1.788426e+51 6.052753e+49 3.006291e+39 1.217466e+52 3.017034e+51 6.809543e+50 
2.159869e+07 2.013222e+03 1.831135e+47 1.648903e+51 8.714178e+44 1.788426e+51 6.052753e+49 3.006497e+39 1.217466e+52 3.017034e+51 6.809543e+50 
2.159936e+07 2.013134e+03 1.827807e+47 1.648903e+51 8.680098e+44 1.788426e+51 6.052753e+49 3.006681e+39 1.217466e+52 3.017034e+51 6.809543e+50 
2.159982e+07 2.013073e+03 1.825777e+47 1.648903e+51 8.656745e+44 1.788426e+51 6.052753e+49 3.006807e+39 1.217466e+52 3.017034e+51 6.809543e+50 
2.160026e+07 2.013015e+03 1.822790e+47 1.648903e+51 8.634399e+44 1.788426e+51 6.052753e+49 3.006928e+39 1.217466e+52 3.017035e+51 6.809543e+50 
2.160070e+07 2.012958e+03 1.821315e+47 1.648903e+51 8.612666e+44 1.788426e+51 6.052753e+49 3.007046e+39 1.217466e+52 3.017035e+51 6.809543e+50 
2.160165e+07 2.012833e+03 1.817126e+47 1.648903e+51 8.565027e+44 1.788426e+51 6.052753e+49 3.007305e+39 1.217466e+52 3.017035e+51 6.809543e+50 
2.160197e+07 2.012791e+03 1.814604e+47 1.648903e+51 8.548879e+44 1.788426e+51 6.052753e+49 3.007393e+39 1.217466e+52 3.017036e+51 6.809543e+50 
2.160271e+07 2.012694e+03 1.811965e+47 1.648903e+51 8.512340e+44 1.788426e+51 6.052753e+49 3.007591e+39 1.217466e+52 3.017036e+51 6.809543e+50 
2.160338e+07 2.012605e+03 1.808954e+47 1.648903e+51 8.478752e+44 1.788426e+51 6.052753e+49 3.007773e+39 1.217466e+52 3.017036e+51 6.809543e+50 
2.160419e+07 2.012498e+03 1.804792e+47 1.648903e+51 8.438661e+44 1.788426e+51 6.052753e+49 3.007991e+39 1.217466e+52 3.017037e+51 6.809543e+50 
2.160504e+07 2.012387e+03 1.800941e+47 1.648903e+51 8.397182e+44 1.788426e+51 6.052753e+49 3.008218e+39 1.217466e+52 3.017037e+51 6.809543e+50 
2.160571e+07 2.012300e+03 1.798058e+47 1.648903e+51 8.364528e+44 1.788426e+51 6.052753e+49 3.008394e+39 1.217466e+52 3.017037e+51 6.809543e+50 
2.160649e+07 2.012197e+03 1.794370e+47 1.648903e+51 8.326456e+44 1.788426e+51 6.052753e+49 3.008603e+39 1.217466e+52 3.017038e+51 6.809543e+50 
2.160715e+07 2.012110e+03 1.791316e+47 1.648903e+51 8.294248e+44 1.788426e+51 6.052753e+49 3.008777e+39 1.217466e+52 3.017038e+51 6.809543e+50 
2.160775e+07 2.012031e+03 1.787945e+47 1.648903e+51 8.265467e+44 1.788426e+51 6.052753e+49 3.008935e+39 1.217466e+52 3.017038e+51 6.809543e+50 
2.160822e+07 2.011969e+03 1.786145e+47 1.648903e+51 8.242606e+44 1.788426e+51 6.052753e+49 3.009058e+39 1.217466e+52 3.017038e+51 6.809543e+50 
2.160898e+07 2.011869e+03 1.782782e+47 1.648903e+51 8.206116e+44 1.788426e+51 6.052753e+49 3.009257e+39 1.217466e+52 3.017039e+51 6.809543e+50 
2.160941e+07 2.011813e+03 1.780837e+47 1.648903e+51 8.185925e+44 1.788426e+51 6.052753e+49 3.009368e+39 1.217466e+52 3.017039e+51 6.809543e+50 
2.161003e+07 2.011732e+03 1.777127e+47 1.648903e+51 8.156215e+44 1.788426e+51 6.052753e+49 3.009530e+39 1.217466e+52 3.017039e+51 6.809543e+50 
2.161054e+07 2.011665e+03 1.775611e+47 1.648903e+51 8.131901e+44 1.788426e+51 6.052753e+49 3.009662e+39 1.217466e+52 3.017039e+51 6.809543e+50 
2.161128e+07 2.011569e+03 1.772232e+47 1.648903e+51 8.097285e+44 1.788426e+51 6.052753e+49 3.009851e+39 1.217466e+52 3.017040e+51 6.809543e+50 
2.161232e+07 2.011432e+03 1.767417e+47 1.648903e+51 8.048030e+44 1.788426e+51 6.052753e+49 3.010120e+39 1.217466e+52 3.017040e+51 6.809543e+50 
2.161296e+07 2.011348e+03 1.764483e+47 1.648903e+51 8.018128e+44 1.788426e+51 6.052753e+49 3.010284e+39 1.217466e+52 3.017041e+51 6.809543e+50 
2.161340e+07 2.011290e+03 1.762485e+47 1.648903e+51 7.997569e+44 1.788426e+51 6.052753e+49 3.010395e+39 1.217466e+52 3.017041e+51 6.809543e+50 
2.161377e+07 2.011241e+03 1.760401e+47 1.648903e+51 7.980216e+44 1.788426e+51 6.052753e+49 3.010490e+39 1.217466e+52 3.017041e+51 6.809543e+50 
2.161425e+07 2.011178e+03 1.757773e+47 1.648903e+51 7.957782e+44 1.788426e+51 6.052753e+49 3.010613e+39 1.217466e+52 3.017041e+51 6.809543e+50 
2.161502e+07 2.011077e+03 1.755073e+47 1.648903e+51 7.919493e+44 1.788426e+51 6.052753e+49 3.010807e+39 1.217466e+52 3.017042e+51 6.809543e+50 
2.161552e+07 2.011012e+03 1.752797e+47 1.648903e+51 7.894895e+44 1.788426e+51 6.052753e+49 3.010933e+39 1.217466e+52 3.017042e+51 6.809543e+50 
2.161612e+07 2.010934e+03 1.749777e+47 1.648903e+51 7.865985e+44 1.788426e+51 6.052753e+49 3.011083e+39 1.217466e+52 3.017042e+51 6.809543e+50 
2.161666e+07 2.010863e+03 1.747624e+47 1.648903e+51 7.839922e+44 1.788426e+51 6.052753e+49 3.011218e+39 1.217466e+52 3.017042e+51 6.809543e+50 
2.161700e+07 2.010818e+03 1.745521e+47 1.648903e+51 7.823293e+44 1.788426e+51 6.052753e+49 3.011305e+39 1.217466e+52 3.017043e+51 6.809543e+50 
2.161781e+07 2.010711e+03 1.742383e+47 1.648903e+51 7.784812e+44 1.788426e+51 6.052753e+49 3.011508e+39 1.217466e+52 3.017043e+51 6.809543e+50 
2.161816e+07 2.010666e+03 1.740822e+47 1.648903e+51 7.768444e+44 1.788426e+51 6.052753e+49 3.011594e+39 1.217466e+52 3.017043e+51 6.809543e+50 
2.161863e+07 2.010604e+03 1.738696e+47 1.648903e+51 7.746490e+44 1.788426e+51 6.052753e+49 3.011711e+39 1.217466e+52 3.017043e+51 6.809543e+50 
2.161932e+07 2.010514e+03 1.735590e+47 1.648903e+51 7.714640e+44 1.788426e+51 6.052753e+49 3.011881e+39 1.217466e+52 3.017044e+51 6.809544e+50 
2.161968e+07 2.010467e+03 1.733974e+47 1.648903e+51 7.698157e+44 1.788426e+51 6.052753e+49 3.011970e+39 1.217466e+52 3.017044e+51 6.809544e+50 
2.162026e+07 2.010391e+03 1.730854e+47 1.648903e+51 7.671833e+44 1.788426e+51 6.052753e+49 3.012112e+39 1.217466e+52 3.017044e+51 6.809544e+50 
2.162072e+07 2.010331e+03 1.728959e+47 1.648903e+51 7.651204e+44 1.788426e+51 6.052753e+49 3.012224e+39 1.217466e+52 3.017044e+51 6.809544e+50 
2.162145e+07 2.010236e+03 1.726025e+47 1.648903e+51 7.618404e+44 1.788426e+51 6.052753e+49 3.012403e+39 1.217466e+52 3.017044e+51 6.809544e+50 
2.162218e+07 2.010140e+03 1.722277e+47 1.648903e+51 7.585999e+44 1.788426e+51 6.052753e+49 3.012581e+39 1.217466e+52 3.017045e+51 6.809544e+50 
2.162294e+07 2.010041e+03 1.719379e+47 1.648903e+51 7.552651e+44 1.788426e+51 6.052753e+49 3.012766e+39 1.217466e+52 3.017045e+51 6.809544e+50 
2.162356e+07 2.009959e+03 1.716355e+47 1.648903e+51 7.525680e+44 1.788426e+51 6.052753e+49 3.012916e+39 1.217466e+52 3.017045e+51 6.809544e+50 
2.162448e+07 2.009838e+03 1.712481e+47 1.648903e+51 7.485869e+44 1.788426e+51 6.052753e+49 3.013139e+39 1.217466e+52 3.017046e+51 6.809544e+50 
2.162484e+07 2.009791e+03 1.709211e+47 1.648903e+51 7.470566e+44 1.788426e+51 6.052753e+49 3.013225e+39 1.217466e+52 3.017046e+51 6.809544e+50 
2.162558e+07 2.009694e+03 1.707566e+47 1.648903e+51 7.439161e+44 1.788426e+51 6.052753e+49 3.013402e+39 1.217466e+52 3.017046e+51 6.809544e+50 
2.162635e+07 2.009594e+03 1.704212e+47 1.648903e+51 7.406865e+44 1.788426e+51 6.052753e+49 3.013585e+39 1.217466e+52 3.017047e+51 6.809544e+50 
2.162682e+07 2.009533e+03 1.701024e+47 1.648903e+51 7.387387e+44 1.788426e+51 6.052753e+49 3.013696e+39 1.217466e+52 3.017047e+51 6.809544e+50 
2.162734e+07 2.009465e+03 1.698170e+47 1.648903e+51 7.365767e+44 1.788426e+51 6.052753e+49 3.013820e+39 1.217466e+52 3.017047e+51 6.809544e+50 
2.162855e+07 2.009307e+03 1.694555e+47 1.648903e+51 7.316397e+44 1.788426e+51 6.052753e+49 3.014104e+39 1.217466e+52 3.017048e+51 6.809544e+50 
2.162929e+07 2.009210e+03 1.691272e+47 1.648903e+51 7.286063e+44 1.788426e+51 6.052753e+49 3.014279e+39 1.217466e+52 3.017048e+51 6.809544e+50 
2.163001e+07 2.009116e+03 1.688103e+47 1.648903e+51 7.257122e+44 1.788426e+51 6.052753e+49 3.014448e+39 1.217466e+52 3.017048e+51 6.809544e+50 
2.163048e+07 2.009055e+03 1.685246e+47 1.648903e+51 7.238459e+44 1.788426e+51 6.052753e+49 3.014556e+39 1.217466e+52 3.017049e+51 6.809544e+50 
2.163111e+07 2.008972e+03 1.683329e+47 1.648903e+51 7.213434e+44 1.788426e+51 6.052753e+49 3.014703e+39 1.217466e+52 3.017049e+51 6.809544e+50 
2.163167e+07 2.008899e+03 1.680662e+47 1.648903e+51 7.189890e+44 1.788426e+51 6.052753e+49 3.014832e+39 1.217466e+52 3.017049e+51 6.809544e+50 
2.163239e+07 2.008805e+03 1.677732e+47 1.648903e+51 7.159730e+44 1.788426e+51 6.052753e+49 3.015000e+39 1.217466e+52 3.017049e+51 6.809544e+50 
2.163318e+07 2.008702e+03 1.674254e+47 1.648903e+51 7.127209e+44 1.788426e+51 6.052753e+49 3.015179e+39 1.217466e+52 3.017050e+51 6.809544e+50 
2.163366e+07 2.008639e+03 1.672230e+47 1.648903e+51 7.107309e+44 1.788426e+51 6.052753e+49 3.015291e+39 1.217466e+52 3.017050e+51 6.809544e+50 
2.163453e+07 2.008526e+03 1.667721e+47 1.648903e+51 7.071488e+44 1.788426e+51 6.052753e+49 3.015489e+39 1.217466e+52 3.017050e+51 6.809544e+50 
2.163520e+07 2.008439e+03 1.664652e+47 1.648903e+51 7.044130e+44 1.788426e+51 6.052753e+49 3.015640e+39 1.217466e+52 3.017051e+51 6.809544e+50 
2.163606e+07 2.008326e+03 1.660911e+47 1.648903e+51 7.008583e+44 1.788426e+51 6.052753e+49 3.015836e+39 1.217466e+52 3.017051e+51 6.809544e+50 
2.163670e+07 2.008242e+03 1.659033e+47 1.648903e+51 6.982445e+44 1.788426e+51 6.052753e+49 3.015981e+39 1.217466e+52 3.017051e+51 6.809544e+50 
2.163710e+07 2.008191e+03 1.657162e+47 1.648903e+51 6.966729e+44 1.788426e+51 6.052753e+49 3.016069e+39 1.217466e+52 3.017051e+51 6.809544e+50 
2.163753e+07 2.008134e+03 1.655183e+47 1.648903e+51 6.949010e+44 1.788426e+51 6.052753e+49 3.016167e+39 1.217466e+52 3.017052e+51 6.809544e+50 
2.163838e+07 2.008024e+03 1.651561e+47 1.648903e+51 6.914541e+44 1.788426e+51 6.052753e+49 3.016356e+39 1.217466e+52 3.017052e+51 6.809544e+50 
2.163884e+07 2.007964e+03 1.649949e+47 1.648903e+51 6.896309e+44 1.788426e+51 6.052753e+49 3.016459e+39 1.217466e+52 3.017052e+51 6.809544e+50 
2.163953e+07 2.007873e+03 1.646636e+47 1.648903e+51 6.868449e+44 1.788426e+51 6.052753e+49 3.016614e+39 1.217466e+52 3.017052e+51 6.809544e+50 
2.164015e+07 2.007793e+03 1.644344e+47 1.648903e+51 6.843728e+44 1.788426e+51 6.052753e+49 3.016750e+39 1.217466e+52 3.017053e+51 6.809544e+50 
2.164077e+07 2.007712e+03 1.641726e+47 1.648903e+51 6.819298e+44 1.788426e+51 6.052753e+49 3.016886e+39 1.217466e+52 3.017053e+51 6.809544e+50 
2.164120e+07 2.007656e+03 1.638311e+47 1.648903e+51 6.802432e+44 1.788426e+51 6.052753e+49 3.016981e+39 1.217466e+52 3.017053e+51 6.809544e+50 
2.164226e+07 2.007518e+03 1.635087e+47 1.648903e+51 6.760587e+44 1.788426e+51 6.052753e+49 3.017213e+39 1.217466e+52 3.017054e+51 6.809544e+50 
2.164263e+07 2.007470e+03 1.633781e+47 1.648903e+51 6.745916e+44 1.788426e+51 6.052753e+49 3.017294e+39 1.217466e+52 3.017054e+51 6.809544e+50 
2.164312e+07 2.007406e+03 1.631757e+47 1.648903e+51 6.726719e+44 1.788426e+51 6.052753e+49 3.017401e+39 1.217466e+52 3.017054e+51 6.809544e+50 
2.164347e+07 2.007360e+03 1.629995e+47 1.648903e+51 6.713272e+44 1.788426e+51 6.052753e+49 3.017477e+39 1.217466e+52 3.017054e+51 6.809544e+50 
2.164414e+07 2.007273e+03 1.626700e+47 1.648903e+51 6.687140e+44 1.788426e+51 6.052753e+49 3.017622e+39 1.217466e+52 3.017054e+51 6.809544e+50 
2.164501e+07 2.007159e+03 1.622156e+47 1.648903e+51 6.653555e+44 1.788426e+51 6.052753e+49 3.017811e+39 1.217466e+52 3.017055e+51 6.809544e+50 
2.164593e+07 2.007040e+03 1.619390e+47 1.648903e+51 6.617840e+44 1.788426e+51 6.052753e+49 3.018008e+39 1.217466e+52 3.017055e+51 6.809544e+50 
2.164635e+07 2.006985e+03 1.617784e+47 1.648903e+51 6.601593e+44 1.788426e+51 6.052753e+49 3.018099e+39 1.217466e+52 3.017055e+51 6.809544e+50 
2.164685e+07 2.006919e+03 1.615750e+47 1.648903e+51 6.582425e+44 1.788426e+51 6.052753e+49 3.018206e+39 1.217466e+52 3.017055e+51 6.809544e+50 
2.164739e+07 2.006850e+03 1.613806e+47 1.648903e+51 6.562223e+44 1.788426e+51 6.052753e+49 3.018320e+39 1.217466e+52 3.017056e+51 6.809544e+50 
2.164803e+07 2.006766e+03 1.611136e+47 1.648903e+51 6.537469e+44 1.788426e+51 6.052753e+49 3.018456e+39 1.217466e+52 3.017056e+51 6.809544e+50 
2.164843e+07 2.006715e+03 1.609283e+47 1.648903e+51 6.522472e+44 1.788426e+51 6.052753e+49 3.018540e+39 1.217466e+52 3.017056e+51 6.809544e+50 
2.164901e+07 2.006639e+03 1.607068e+47 1.648903e+51 6.500507e+44 1.788426e+51 6.052753e+49 3.018663e+39 1.217466e+52 3.017056e+51 6.809544e+50 
2.164937e+07 2.006593e+03 1.605330e+47 1.648903e+51 6.487099e+44 1.788426e+51 6.052753e+49 3.018738e+39 1.217466e+52 3.017057e+51 6.809544e+50 
2.164976e+07 2.006541e+03 1.603290e+47 1.648903e+51 6.472049e+44 1.788426e+51 6.052753e+49 3.018822e+39 1.217466e+52 3.017057e+51 6.809544e+50 
2.165054e+07 2.006440e+03 1.600727e+47 1.648903e+51 6.443004e+44 1.788426e+51 6.052753e+49 3.018984e+39 1.217466e+52 3.017057e+51 6.809544e+50 
2.165094e+07 2.006388e+03 1.599050e+47 1.648903e+51 6.427998e+44 1.788426e+51 6.052753e+49 3.019069e+39 1.217466e+52 3.017057e+51 6.809544e+50 
2.165167e+07 2.006293e+03 1.596034e+47 1.648903e+51 6.395453e+44 1.788426e+51 6.052753e+49 3.019220e+39 1.217466e+52 3.017057e+51 6.809544e+50 
2.165215e+07 2.006231e+03 1.593119e+47 1.648903e+51 6.372473e+44 1.788426e+51 6.052753e+49 3.019320e+39 1.217466e+52 3.017058e+51 6.809544e+50 
2.165282e+07 2.006143e+03 1.590989e+47 1.648903e+51 6.345445e+44 1.788426e+51 6.052753e+49 3.019459e+39 1.217466e+52 3.017058e+51 6.809544e+50 
2.165370e+07 2.006029e+03 1.587659e+47 1.648903e+51 6.313035e+44 1.788426e+51 6.052753e+49 3.019641e+39 1.217466e+52 3.017058e+51 6.809544e+50 
2.165431e+07 2.005950e+03 1.585191e+47 1.648903e+51 6.290997e+44 1.788426e+51 6.052753e+49 3.019765e+39 1.217466e+52 3.017059e+51 6.809544e+50 
2.165490e+07 2.005873e+03 1.582384e+47 1.648902e+51 6.269303e+44 1.788426e+51 6.052753e+49 3.019887e+39 1.217466e+52 3.017059e+51 6.809544e+50 
2.165543e+07 2.005805e+03 1.580604e+47 1.648902e+51 6.250197e+44 1.788426e+51 6.052753e+49 3.019994e+39 1.217466e+52 3.017059e+51 6.809544e+50 
2.165589e+07 2.005745e+03 1.578360e+47 1.648902e+51 6.233431e+44 1.788426e+51 6.052753e+49 3.020088e+39 1.217466e+52 3.017059e+51 6.809544e+50 
2.165641e+07 2.005676e+03 1.576569e+47 1.648902e+51 6.214448e+44 1.788426e+51 6.052753e+49 3.020195e+39 1.217466e+52 3.017059e+51 6.809544e+50 
2.165706e+07 2.005593e+03 1.573602e+47 1.648902e+51 6.191588e+44 1.788426e+51 6.052753e+49 3.020325e+39 1.217466e+52 3.017060e+51 6.809544e+50 
2.165745e+07 2.005541e+03 1.571634e+47 1.648902e+51 6.177041e+44 1.788426e+51 6.052753e+49 3.020405e+39 1.217466e+52 3.017060e+51 6.809544e+50 
2.165808e+07 2.005460e+03 1.569709e+47 1.648902e+51 6.154639e+44 1.788426e+51 6.052753e+49 3.020531e+39 1.217466e+52 3.017060e+51 6.809544e+50 
2.165854e+07 2.005400e+03 1.567916e+47 1.648902e+51 6.138080e+44 1.788426e+51 6.052753e+49 3.020624e+39 1.217466e+52 3.017060e+51 6.809544e+50 
2.165906e+07 2.005333e+03 1.564873e+47 1.648902e+51 6.119737e+44 1.788426e+51 6.052753e+49 3.020728e+39 1.217466e+52 3.017061e+51 6.809544e+50 
2.165980e+07 2.005236e+03 1.562816e+47 1.648902e+51 6.093398e+44 1.788426e+51 6.052753e+49 3.020876e+39 1.217466e+52 3.017061e+51 6.809544e+50 
2.166027e+07 2.005176e+03 1.559946e+47 1.648902e+51 6.076836e+44 1.788426e+51 6.052753e+49 3.020969e+39 1.217466e+52 3.017061e+51 6.809544e+50 
2.166088e+07 2.005096e+03 1.557756e+47 1.648902e+51 6.055399e+44 1.788426e+51 6.052753e+49 3.021090e+39 1.217466e+52 3.017061e+51 6.809544e+50 
2.166135e+07 2.005036e+03 1.556095e+47 1.648902e+51 6.038995e+44 1.788426e+51 6.052753e+49 3.021182e+39 1.217466e+52 3.017061e+51 6.809544e+50 
2.166207e+07 2.004942e+03 1.553310e+47 1.648902e+51 6.013765e+44 1.788426e+51 6.052753e+49 3.021325e+39 1.217466e+52 3.017062e+51 6.809544e+50 
2.166267e+07 2.004865e+03 1.551256e+47 1.648902e+51 5.992949e+44 1.788426e+51 6.052753e+49 3.021442e+39 1.217466e+52 3.017062e+51 6.809544e+50 
2.166326e+07 2.004788e+03 1.548902e+47 1.648902e+51 5.972413e+44 1.788426e+51 6.052753e+49 3.021558e+39 1.217466e+52 3.017062e+51 6.809544e+50 
2.166402e+07 2.004689e+03 1.545856e+47 1.648902e+51 5.945979e+44 1.788426e+51 6.052753e+49 3.021707e+39 1.217466e+52 3.017062e+51 6.809544e+50 
2.166480e+07 2.004588e+03 1.542765e+47 1.648902e+51 5.919733e+44 1.788426e+51 6.052753e+49 3.021858e+39 1.217466e+52 3.017063e+51 6.809544e+50 
2.166561e+07 2.004484e+03 1.539555e+47 1.648902e+51 5.891677e+44 1.788426e+51 6.052753e+49 3.022014e+39 1.217466e+52 3.017063e+51 6.809544e+50 
2.166607e+07 2.004424e+03 1.537389e+47 1.648902e+51 5.875911e+44 1.788426e+51 6.052753e+49 3.022103e+39 1.217466e+52 3.017063e+51 6.809544e+50 
2.166670e+07 2.004343e+03 1.534915e+47 1.648902e+51 5.854756e+44 1.788426e+51 6.052753e+49 3.022224e+39 1.217466e+52 3.017064e+51 6.809544e+50 
2.166718e+07 2.004280e+03 1.532967e+47 1.648902e+51 5.838207e+44 1.788426e+51 6.052753e+49 3.022316e+39 1.217466e+52 3.017064e+51 6.809544e+50 
2.166780e+07 2.004199e+03 1.530813e+47 1.648902e+51 5.817011e+44 1.788426e+51 6.052753e+49 3.022436e+39 1.217466e+52 3.017064e+51 6.809544e+50 
2.166816e+07 2.004152e+03 1.529409e+47 1.648902e+51 5.804967e+44 1.788426e+51 6.052753e+49 3.022505e+39 1.217466e+52 3.017064e+51 6.809544e+50 
2.166878e+07 2.004073e+03 1.526773e+47 1.648902e+51 5.784167e+44 1.788426e+51 6.052753e+49 3.022622e+39 1.217466e+52 3.017064e+51 6.809544e+50 
2.166932e+07 2.004003e+03 1.524524e+47 1.648902e+51 5.766110e+44 1.788426e+51 6.052753e+49 3.022725e+39 1.217466e+52 3.017065e+51 6.809544e+50 
2.166986e+07 2.003933e+03 1.522536e+47 1.648902e+51 5.748304e+44 1.788426e+51 6.052753e+49 3.022827e+39 1.217466e+52 3.017065e+51 6.809544e+50 
2.167046e+07 2.003855e+03 1.519677e+47 1.648902e+51 5.728199e+44 1.788426e+51 6.052753e+49 3.022940e+39 1.217466e+52 3.017065e+51 6.809545e+50 
2.167110e+07 2.003772e+03 1.517528e+47 1.648902e+51 5.707052e+44 1.788426e+51 6.052753e+49 3.023060e+39 1.217466e+52 3.017065e+51 6.809545e+50 
2.167200e+07 2.003656e+03 1.514329e+47 1.648902e+51 5.677327e+44 1.788426e+51 6.052753e+49 3.023228e+39 1.217466e+52 3.017066e+51 6.809545e+50 
2.167236e+07 2.003609e+03 1.512685e+47 1.648902e+51 5.665461e+44 1.788426e+51 6.052753e+49 3.023296e+39 1.217466e+52 3.017066e+51 6.809545e+50 
2.167301e+07 2.003526e+03 1.510344e+47 1.648902e+51 5.644231e+44 1.788426e+51 6.052753e+49 3.023416e+39 1.217466e+52 3.017066e+51 6.809545e+50 
2.167350e+07 2.003462e+03 1.508262e+47 1.648902e+51 5.628313e+44 1.788426e+51 6.052753e+49 3.023507e+39 1.217466e+52 3.017066e+51 6.809545e+50 
2.167435e+07 2.003351e+03 1.503661e+47 1.648902e+51 5.600431e+44 1.788426e+51 6.052753e+49 3.023665e+39 1.217466e+52 3.017067e+51 6.809545e+50 
2.167522e+07 2.003240e+03 1.501813e+47 1.648902e+51 5.572335e+44 1.788426e+51 6.052753e+49 3.023824e+39 1.217466e+52 3.017067e+51 6.809545e+50 
2.167586e+07 2.003157e+03 1.499320e+47 1.648902e+51 5.551802e+44 1.788426e+51 6.052753e+49 3.023942e+39 1.217466e+52 3.017067e+51 6.809545e+50 
2.167649e+07 2.003075e+03 1.496882e+47 1.648902e+51 5.531363e+44 1.788426e+51 6.052753e+49 3.024057e+39 1.217466e+52 3.017067e+51 6.809545e+50 
2.167687e+07 2.003026e+03 1.495099e+47 1.648902e+51 5.519252e+44 1.788426e+51 6.052753e+49 3.024126e+39 1.217466e+52 3.017068e+51 6.809545e+50 
2.167758e+07 2.002934e+03 1.492630e+47 1.648902e+51 5.496617e+44 1.788426e+51 6.052753e+49 3.024255e+39 1.217466e+52 3.017068e+51 6.809545e+50 
2.167812e+07 2.002865e+03 1.490605e+47 1.648902e+51 5.479658e+44 1.788426e+51 6.052753e+49 3.024353e+39 1.217466e+52 3.017068e+51 6.809545e+50 
2.167848e+07 2.002818e+03 1.489049e+47 1.648902e+51 5.468097e+44 1.788426e+51 6.052753e+49 3.024418e+39 1.217466e+52 3.017068e+51 6.809545e+50 
2.167899e+07 2.002752e+03 1.487263e+47 1.648902e+51 5.452089e+44 1.788426e+51 6.052753e+49 3.024510e+39 1.217466e+52 3.017068e+51 6.809545e+50 
2.167948e+07 2.002689e+03 1.484670e+47 1.648902e+51 5.436427e+44 1.788426e+51 6.052753e+49 3.024598e+39 1.217466e+52 3.017069e+51 6.809545e+50 
2.168045e+07 2.002563e+03 1.481228e+47 1.648902e+51 5.406082e+44 1.788426e+51 6.052753e+49 3.024771e+39 1.217466e+52 3.017069e+51 6.809545e+50 
2.168126e+07 2.002458e+03 1.478554e+47 1.648902e+51 5.380504e+44 1.788426e+51 6.052753e+49 3.024917e+39 1.217466e+52 3.017069e+51 6.809545e+50 
2.168159e+07 2.002416e+03 1.477097e+47 1.648902e+51 5.370538e+44 1.788426e+51 6.052753e+49 3.024974e+39 1.217466e+52 3.017069e+51 6.809545e+50 
2.168228e+07 2.002327e+03 1.474592e+47 1.648902e+51 5.349151e+44 1.788426e+51 6.052753e+49 3.025096e+39 1.217466e+52 3.017070e+51 6.809545e+50 
2.168280e+07 2.002259e+03 1.472700e+47 1.648902e+51 5.332879e+44 1.788426e+51 6.052753e+49 3.025189e+39 1.217466e+52 3.017070e+51 6.809545e+50 
2.168322e+07 2.002206e+03 1.471118e+47 1.648902e+51 5.319954e+44 1.788426e+51 6.052753e+49 3.025262e+39 1.217466e+52 3.017070e+51 6.809545e+50 
