integration of cell [1]
time C O Mg Si CO C2 c_grain si_grain 
2.000807e+07 1.070048e+04 1.706488e+06 8.270165e+03 1.837071e+06 6.203391e+04 6.911121e-06 3.081604e+06 6.937672e+05 
2.001098e+07 1.062592e+04 1.705487e+06 8.144284e+03 1.836195e+06 6.200639e+04 6.819199e-06 3.080307e+06 6.935205e+05 
2.001377e+07 1.055457e+04 1.704530e+06 8.025286e+03 1.835356e+06 6.198002e+04 6.732051e-06 3.079063e+06 6.932833e+05 
2.001926e+07 1.041294e+04 1.702628e+06 7.780771e+03 1.833701e+06 6.192814e+04 6.563042e-06 3.076619e+06 6.928219e+05 
2.002295e+07 1.032263e+04 1.701377e+06 7.630316e+03 1.832596e+06 6.189328e+04 6.452030e-06 3.074971e+06 6.925049e+05 
2.002790e+07 1.019693e+04 1.699711e+06 7.432979e+03 1.831117e+06 6.184659e+04 6.305749e-06 3.072769e+06 6.920783e+05 
2.003265e+07 1.008248e+04 1.698123e+06 7.249774e+03 1.829702e+06 6.180178e+04 6.168174e-06 3.070650e+06 6.916658e+05 
2.003675e+07 9.978994e+03 1.696775e+06 7.100475e+03 1.828488e+06 6.176323e+04 6.051984e-06 3.068832e+06 6.913068e+05 
2.004180e+07 9.860808e+03 1.695115e+06 6.917851e+03 1.826993e+06 6.171573e+04 5.911294e-06 3.066582e+06 6.908637e+05 
2.004551e+07 9.772090e+03 1.693894e+06 6.782662e+03 1.825894e+06 6.168081e+04 5.809980e-06 3.064931e+06 6.905385e+05 
2.004975e+07 9.671825e+03 1.692483e+06 6.618762e+03 1.824638e+06 6.164106e+04 5.696393e-06 3.063049e+06 6.901731e+05 
2.005350e+07 9.582607e+03 1.691263e+06 6.487937e+03 1.823533e+06 6.160589e+04 5.597563e-06 3.061385e+06 6.898429e+05 
2.005667e+07 9.508991e+03 1.690234e+06 6.379007e+03 1.822598e+06 6.157610e+04 5.515127e-06 3.059974e+06 6.895622e+05 
2.005923e+07 9.450719e+03 1.689410e+06 6.292766e+03 1.821848e+06 6.155218e+04 5.449772e-06 3.058840e+06 6.893362e+05 
2.006214e+07 9.381132e+03 1.688470e+06 6.195515e+03 1.820992e+06 6.152484e+04 5.375873e-06 3.057546e+06 6.890773e+05 
2.006517e+07 9.310313e+03 1.687500e+06 6.096220e+03 1.820106e+06 6.149652e+04 5.300257e-06 3.056206e+06 6.888084e+05 
2.006959e+07 9.210895e+03 1.686089e+06 5.953921e+03 1.818813e+06 6.145517e+04 5.191366e-06 3.054244e+06 6.884142e+05 
2.007392e+07 9.116760e+03 1.684716e+06 5.817684e+03 1.817550e+06 6.141475e+04 5.087040e-06 3.052323e+06 6.880276e+05 
2.007762e+07 9.033805e+03 1.683545e+06 5.703523e+03 1.816472e+06 6.138018e+04 4.999307e-06 3.050683e+06 6.876958e+05 
2.008073e+07 8.966019e+03 1.682569e+06 5.610074e+03 1.815568e+06 6.135118e+04 4.926803e-06 3.049305e+06 6.874163e+05 
2.008408e+07 8.892479e+03 1.681515e+06 5.509279e+03 1.814594e+06 6.131991e+04 4.849591e-06 3.047819e+06 6.871148e+05 
2.008817e+07 8.803673e+03 1.680239e+06 5.389864e+03 1.813410e+06 6.128185e+04 4.757047e-06 3.046011e+06 6.867464e+05 
2.009241e+07 8.712219e+03 1.678919e+06 5.268324e+03 1.812181e+06 6.124232e+04 4.662639e-06 3.044132e+06 6.863625e+05 
2.009703e+07 8.613456e+03 1.677489e+06 5.138963e+03 1.810846e+06 6.119933e+04 4.561856e-06 3.042088e+06 6.859434e+05 
2.010036e+07 8.542590e+03 1.676464e+06 5.047754e+03 1.809886e+06 6.116839e+04 4.490707e-06 3.040616e+06 6.856409e+05 
2.010337e+07 8.478157e+03 1.675541e+06 4.966679e+03 1.809020e+06 6.114045e+04 4.427263e-06 3.039288e+06 6.853672e+05 
2.010680e+07 8.407430e+03 1.674491e+06 4.875690e+03 1.808034e+06 6.110861e+04 4.355920e-06 3.037772e+06 6.850544e+05 
2.011003e+07 8.341635e+03 1.673506e+06 4.791413e+03 1.807105e+06 6.107861e+04 4.289640e-06 3.036342e+06 6.847591e+05 
2.011338e+07 8.272319e+03 1.672488e+06 4.705612e+03 1.806145e+06 6.104757e+04 4.222000e-06 3.034864e+06 6.844528e+05 
2.011760e+07 8.186529e+03 1.671196e+06 4.591635e+03 1.804934e+06 6.100851e+04 4.138317e-06 3.033003e+06 6.840703e+05 
2.012272e+07 8.084117e+03 1.669654e+06 4.465522e+03 1.803472e+06 6.096116e+04 4.038800e-06 3.030745e+06 6.836007e+05 
2.012740e+07 7.990579e+03 1.668252e+06 4.354142e+03 1.802137e+06 6.091788e+04 3.949720e-06 3.028681e+06 6.831694e+05 
2.013124e+07 7.914775e+03 1.667112e+06 4.267128e+03 1.801045e+06 6.088240e+04 3.878108e-06 3.026988e+06 6.828138e+05 
2.013425e+07 7.856215e+03 1.666224e+06 4.201782e+03 1.800192e+06 6.085463e+04 3.822988e-06 3.025662e+06 6.825340e+05 
2.013717e+07 7.799474e+03 1.665362e+06 4.137253e+03 1.799364e+06 6.082770e+04 3.770114e-06 3.024377e+06 6.822633e+05 
2.014060e+07 7.730071e+03 1.664348e+06 4.060972e+03 1.798392e+06 6.079608e+04 3.708763e-06 3.022870e+06 6.819457e+05 
2.014444e+07 7.656394e+03 1.663216e+06 3.977116e+03 1.797304e+06 6.076069e+04 3.641168e-06 3.021179e+06 6.815895e+05 
2.014848e+07 7.582982e+03 1.662015e+06 3.883572e+03 1.796158e+06 6.072348e+04 3.571284e-06 3.019398e+06 6.812177e+05 
2.015175e+07 7.521519e+03 1.661058e+06 3.814670e+03 1.795235e+06 6.069340e+04 3.515792e-06 3.017960e+06 6.809137e+05 
2.015453e+07 7.467027e+03 1.660246e+06 3.757325e+03 1.794450e+06 6.066782e+04 3.469232e-06 3.016739e+06 6.806546e+05 
2.015751e+07 7.413842e+03 1.659381e+06 3.696925e+03 1.793612e+06 6.064049e+04 3.420086e-06 3.015430e+06 6.803773e+05 
2.016054e+07 7.358437e+03 1.658502e+06 3.636386e+03 1.792760e+06 6.061267e+04 3.370680e-06 3.014099e+06 6.800946e+05 
2.016418e+07 7.291534e+03 1.657450e+06 3.565008e+03 1.791739e+06 6.057931e+04 3.312255e-06 3.012503e+06 6.797550e+05 
2.016808e+07 7.221032e+03 1.656323e+06 3.489769e+03 1.790642e+06 6.054347e+04 3.250539e-06 3.010787e+06 6.793894e+05 
2.017214e+07 7.147697e+03 1.655159e+06 3.413318e+03 1.789507e+06 6.050633e+04 3.187707e-06 3.009009e+06 6.790098e+05 
2.017652e+07 7.070121e+03 1.653904e+06 3.332943e+03 1.788280e+06 6.046619e+04 3.121095e-06 3.007085e+06 6.785984e+05 
2.017958e+07 7.016150e+03 1.653035e+06 3.279180e+03 1.787428e+06 6.043824e+04 3.075477e-06 3.005746e+06 6.783108e+05 
2.018440e+07 6.931904e+03 1.651661e+06 3.191817e+03 1.786082e+06 6.039419e+04 3.004704e-06 3.003634e+06 6.778589e+05 
2.018819e+07 6.866171e+03 1.650587e+06 3.126196e+03 1.785027e+06 6.035959e+04 2.950182e-06 3.001975e+06 6.775024e+05 
2.019116e+07 6.815245e+03 1.649747e+06 3.075706e+03 1.784201e+06 6.033247e+04 2.908148e-06 3.000675e+06 6.772227e+05 
2.019484e+07 6.750743e+03 1.648710e+06 3.014254e+03 1.783179e+06 6.029893e+04 2.856797e-06 2.999067e+06 6.768760e+05 
2.019837e+07 6.691562e+03 1.647718e+06 2.956371e+03 1.782200e+06 6.026677e+04 2.808357e-06 2.997523e+06 6.765431e+05 
2.020123e+07 6.642295e+03 1.646915e+06 2.910183e+03 1.781405e+06 6.024066e+04 2.769590e-06 2.996271e+06 6.762725e+05 
2.020476e+07 6.584522e+03 1.645928e+06 2.854240e+03 1.780428e+06 6.020854e+04 2.722504e-06 2.994727e+06 6.759391e+05 
2.020808e+07 6.530607e+03 1.645002e+06 2.802575e+03 1.779510e+06 6.017834e+04 2.678977e-06 2.993276e+06 6.756252e+05 
2.021176e+07 6.468313e+03 1.643978e+06 2.746366e+03 1.778494e+06 6.014490e+04 2.631493e-06 2.991671e+06 6.752770e+05 
2.021550e+07 6.406495e+03 1.642935e+06 2.686969e+03 1.777462e+06 6.011098e+04 2.584184e-06 2.990042e+06 6.749251e+05 
2.021932e+07 6.348580e+03 1.641876e+06 2.629274e+03 1.776409e+06 6.007634e+04 2.536618e-06 2.988373e+06 6.745643e+05 
2.022257e+07 6.296528e+03 1.640979e+06 2.582555e+03 1.775515e+06 6.004684e+04 2.496774e-06 2.986955e+06 6.742558e+05 
2.022594e+07 6.242720e+03 1.640054e+06 2.535842e+03 1.774589e+06 6.001630e+04 2.456069e-06 2.985486e+06 6.739355e+05 
2.022998e+07 6.177385e+03 1.638949e+06 2.482394e+03 1.773480e+06 5.997967e+04 2.408093e-06 2.983726e+06 6.735501e+05 
2.023343e+07 6.125638e+03 1.638007e+06 2.436739e+03 1.772534e+06 5.994845e+04 2.367883e-06 2.982221e+06 6.732217e+05 
2.023678e+07 6.074106e+03 1.637095e+06 2.392112e+03 1.771619e+06 5.991824e+04 2.329540e-06 2.980766e+06 6.729041e+05 
2.023944e+07 6.033284e+03 1.636369e+06 2.357077e+03 1.770890e+06 5.989415e+04 2.299423e-06 2.979607e+06 6.726507e+05 
2.024321e+07 5.975888e+03 1.635345e+06 2.308411e+03 1.769861e+06 5.986014e+04 2.257367e-06 2.977969e+06 6.722924e+05 
2.024617e+07 5.930659e+03 1.634536e+06 2.268468e+03 1.769051e+06 5.983340e+04 2.224869e-06 2.976681e+06 6.720116e+05 
2.024941e+07 5.880520e+03 1.633655e+06 2.226048e+03 1.768166e+06 5.980418e+04 2.189831e-06 2.975275e+06 6.717040e+05 
2.025250e+07 5.836396e+03 1.632821e+06 2.188197e+03 1.767324e+06 5.977632e+04 2.156885e-06 2.973930e+06 6.714095e+05 
2.025511e+07 5.797860e+03 1.632117e+06 2.156692e+03 1.766613e+06 5.975280e+04 2.129428e-06 2.972796e+06 6.711606e+05 
2.025884e+07 5.741587e+03 1.631115e+06 2.112528e+03 1.765601e+06 5.971926e+04 2.090850e-06 2.971181e+06 6.708054e+05 
2.026250e+07 5.688976e+03 1.630131e+06 2.069873e+03 1.764604e+06 5.968626e+04 2.053526e-06 2.969588e+06 6.704555e+05 
2.026647e+07 5.630607e+03 1.629070e+06 2.024730e+03 1.763529e+06 5.965063e+04 2.013876e-06 2.967870e+06 6.700772e+05 
2.027075e+07 5.571389e+03 1.627926e+06 1.977032e+03 1.762368e+06 5.961214e+04 1.971845e-06 2.966011e+06 6.696680e+05 
2.027489e+07 5.512941e+03 1.626827e+06 1.932699e+03 1.761249e+06 5.957505e+04 1.932114e-06 2.964220e+06 6.692729e+05 
2.027940e+07 5.446948e+03 1.625625e+06 1.883891e+03 1.760028e+06 5.953452e+04 1.889519e-06 2.962266e+06 6.688414e+05 
2.028324e+07 5.395666e+03 1.624608e+06 1.843969e+03 1.758992e+06 5.950014e+04 1.854091e-06 2.960604e+06 6.684745e+05 
2.028651e+07 5.351224e+03 1.623745e+06 1.810626e+03 1.758111e+06 5.947089e+04 1.824414e-06 2.959190e+06 6.681620e+05 
2.028931e+07 5.313377e+03 1.623007e+06 1.782540e+03 1.757357e+06 5.944585e+04 1.799391e-06 2.957980e+06 6.678944e+05 
2.029270e+07 5.266939e+03 1.622113e+06 1.749039e+03 1.756444e+06 5.941551e+04 1.769430e-06 2.956513e+06 6.675698e+05 
2.029569e+07 5.226246e+03 1.621326e+06 1.720000e+03 1.755639e+06 5.938877e+04 1.743449e-06 2.955221e+06 6.672835e+05 
2.029873e+07 5.186097e+03 1.620529e+06 1.690982e+03 1.754822e+06 5.936162e+04 1.717406e-06 2.953908e+06 6.669926e+05 
2.030143e+07 5.150775e+03 1.619822e+06 1.665633e+03 1.754098e+06 5.933753e+04 1.694597e-06 2.952742e+06 6.667342e+05 
2.030410e+07 5.115685e+03 1.619125e+06 1.640942e+03 1.753383e+06 5.931375e+04 1.672351e-06 2.951592e+06 6.664791e+05 
2.030692e+07 5.078772e+03 1.618387e+06 1.615177e+03 1.752626e+06 5.928858e+04 1.649137e-06 2.950374e+06 6.662088e+05 
2.030994e+07 5.039543e+03 1.617600e+06 1.588070e+03 1.751818e+06 5.926168e+04 1.624619e-06 2.949073e+06 6.659197e+05 
2.031340e+07 4.994899e+03 1.616696e+06 1.555732e+03 1.750891e+06 5.923085e+04 1.596933e-06 2.947581e+06 6.655890e+05 
2.031781e+07 4.937900e+03 1.615548e+06 1.516559e+03 1.749711e+06 5.919160e+04 1.562269e-06 2.945681e+06 6.651670e+05 
2.032290e+07 4.874342e+03 1.614233e+06 1.474519e+03 1.748355e+06 5.914641e+04 1.523261e-06 2.943492e+06 6.646796e+05 
2.032746e+07 4.814518e+03 1.613058e+06 1.439068e+03 1.747140e+06 5.910588e+04 1.489061e-06 2.941531e+06 6.642414e+05 
2.033181e+07 4.762827e+03 1.611937e+06 1.404351e+03 1.745982e+06 5.906728e+04 1.457089e-06 2.939659e+06 6.638245e+05 
2.033501e+07 4.724255e+03 1.611114e+06 1.379274e+03 1.745131e+06 5.903891e+04 1.434049e-06 2.938283e+06 6.635179e+05 
2.033895e+07 4.676527e+03 1.610103e+06 1.349006e+03 1.744086e+06 5.900403e+04 1.406153e-06 2.936592e+06 6.631406e+05 
2.034202e+07 4.639691e+03 1.609315e+06 1.325806e+03 1.743269e+06 5.897679e+04 1.384738e-06 2.935271e+06 6.628457e+05 
2.034588e+07 4.592183e+03 1.608324e+06 1.294767e+03 1.742246e+06 5.894270e+04 1.358336e-06 2.933620e+06 6.624778e+05 
2.034896e+07 4.556503e+03 1.607536e+06 1.272410e+03 1.741429e+06 5.891543e+04 1.337536e-06 2.932295e+06 6.621820e+05 
2.035165e+07 4.525483e+03 1.606849e+06 1.253201e+03 1.740717e+06 5.889164e+04 1.319681e-06 2.931141e+06 6.619240e+05 
2.035493e+07 4.486506e+03 1.606016e+06 1.230236e+03 1.739851e+06 5.886272e+04 1.298229e-06 2.929738e+06 6.616101e+05 
2.035840e+07 4.447123e+03 1.605131e+06 1.206259e+03 1.738932e+06 5.883202e+04 1.275822e-06 2.928247e+06 6.612768e+05 
2.036124e+07 4.413445e+03 1.604412e+06 1.187083e+03 1.738184e+06 5.880704e+04 1.257869e-06 2.927036e+06 6.610053e+05 
2.036556e+07 4.365080e+03 1.603318e+06 1.158400e+03 1.737045e+06 5.876897e+04 1.230931e-06 2.925186e+06 6.605914e+05 
2.036938e+07 4.322026e+03 1.602351e+06 1.133657e+03 1.736037e+06 5.873528e+04 1.207503e-06 2.923550e+06 6.602247e+05 
2.037410e+07 4.269614e+03 1.601161e+06 1.104725e+03 1.734795e+06 5.869374e+04 1.179199e-06 2.921531e+06 6.597718e+05 
2.037757e+07 4.229037e+03 1.600285e+06 1.082115e+03 1.733883e+06 5.866325e+04 1.158847e-06 2.920052e+06 6.594402e+05 
2.038067e+07 4.197348e+03 1.599506e+06 1.063246e+03 1.733069e+06 5.863602e+04 1.140914e-06 2.918727e+06 6.591432e+05 
2.038423e+07 4.157522e+03 1.598613e+06 1.041979e+03 1.732136e+06 5.860480e+04 1.120668e-06 2.917210e+06 6.588026e+05 
2.038762e+07 4.122070e+03 1.597761e+06 1.022058e+03 1.731245e+06 5.857498e+04 1.101668e-06 2.915759e+06 6.584771e+05 
2.039056e+07 4.090545e+03 1.597026e+06 1.005159e+03 1.730477e+06 5.854928e+04 1.085525e-06 2.914509e+06 6.581964e+05 
2.039381e+07 4.055972e+03 1.596213e+06 9.867238e+02 1.729625e+06 5.852076e+04 1.067857e-06 2.913122e+06 6.578847e+05 
2.039661e+07 4.025904e+03 1.595514e+06 9.711354e+02 1.728893e+06 5.849625e+04 1.052886e-06 2.911931e+06 6.576168e+05 
2.039916e+07 3.998534e+03 1.594876e+06 9.571121e+02 1.728225e+06 5.847389e+04 1.039405e-06 2.910843e+06 6.573722e+05 
2.040176e+07 3.971576e+03 1.594228e+06 9.430307e+02 1.727546e+06 5.845113e+04 1.025867e-06 2.909736e+06 6.571233e+05 
2.040451e+07 3.944301e+03 1.593545e+06 9.283845e+02 1.726829e+06 5.842711e+04 1.011740e-06 2.908566e+06 6.568604e+05 
2.040784e+07 3.909858e+03 1.592717e+06 9.109181e+02 1.725960e+06 5.839801e+04 9.948501e-07 2.907150e+06 6.565417e+05 
2.041237e+07 3.864357e+03 1.591591e+06 8.864247e+02 1.724780e+06 5.835847e+04 9.723151e-07 2.905224e+06 6.561091e+05 
2.041691e+07 3.818454e+03 1.590465e+06 8.635551e+02 1.723597e+06 5.831882e+04 9.501955e-07 2.903294e+06 6.556745e+05 
2.042072e+07 3.780854e+03 1.589525e+06 8.455138e+02 1.722608e+06 5.828565e+04 9.320770e-07 2.901678e+06 6.553103e+05 
2.042533e+07 3.735516e+03 1.588390e+06 8.243424e+02 1.721411e+06 5.824552e+04 9.105528e-07 2.899723e+06 6.548694e+05 
2.042868e+07 3.701818e+03 1.587562e+06 8.086497e+02 1.720540e+06 5.821629e+04 8.951920e-07 2.898299e+06 6.545484e+05 
2.043204e+07 3.670371e+03 1.586737e+06 7.932963e+02 1.719671e+06 5.818714e+04 8.800917e-07 2.896878e+06 6.542282e+05 
2.043477e+07 3.644161e+03 1.586065e+06 7.809804e+02 1.718963e+06 5.816340e+04 8.679612e-07 2.895720e+06 6.539672e+05 
2.043800e+07 3.613094e+03 1.585271e+06 7.666282e+02 1.718125e+06 5.813528e+04 8.537987e-07 2.894350e+06 6.536580e+05 
2.044129e+07 3.582317e+03 1.584464e+06 7.513674e+02 1.717276e+06 5.810680e+04 8.396817e-07 2.892961e+06 6.533452e+05 
2.044402e+07 3.555680e+03 1.583795e+06 7.392192e+02 1.716570e+06 5.808311e+04 8.281035e-07 2.891806e+06 6.530848e+05 
2.044689e+07 3.528635e+03 1.583092e+06 7.271444e+02 1.715828e+06 5.805822e+04 8.160987e-07 2.890593e+06 6.528108e+05 
2.044945e+07 3.504931e+03 1.582466e+06 7.165169e+02 1.715166e+06 5.803598e+04 8.055270e-07 2.889508e+06 6.525660e+05 
2.045216e+07 3.481417e+03 1.581804e+06 7.054595e+02 1.714467e+06 5.801252e+04 7.945056e-07 2.888362e+06 6.523076e+05 
2.045574e+07 3.448631e+03 1.580930e+06 6.910865e+02 1.713544e+06 5.798150e+04 7.801251e-07 2.886849e+06 6.519658e+05 
2.045851e+07 3.423682e+03 1.580256e+06 6.801802e+02 1.712830e+06 5.795755e+04 7.691944e-07 2.885680e+06 6.517018e+05 
2.046210e+07 3.391456e+03 1.579383e+06 6.662814e+02 1.711906e+06 5.792651e+04 7.552500e-07 2.884165e+06 6.513595e+05 
2.046532e+07 3.362849e+03 1.578601e+06 6.540883e+02 1.711079e+06 5.789872e+04 7.429606e-07 2.882808e+06 6.510529e+05 
2.046918e+07 3.328776e+03 1.577665e+06 6.400361e+02 1.710087e+06 5.786538e+04 7.284490e-07 2.881180e+06 6.506848e+05 
2.047249e+07 3.299875e+03 1.576865e+06 6.285543e+02 1.709238e+06 5.783686e+04 7.162658e-07 2.879787e+06 6.503697e+05 
2.047394e+07 3.286972e+03 1.576510e+06 6.223734e+02 1.708864e+06 5.782429e+04 7.109733e-07 2.879173e+06 6.502314e+05 
2.047666e+07 3.263753e+03 1.575854e+06 6.127202e+02 1.708168e+06 5.780091e+04 7.011767e-07 2.878031e+06 6.499732e+05 
2.047952e+07 3.239136e+03 1.575161e+06 6.026780e+02 1.707434e+06 5.777621e+04 6.909646e-07 2.876825e+06 6.497004e+05 
2.048311e+07 3.208541e+03 1.574295e+06 5.903311e+02 1.706515e+06 5.774533e+04 6.783830e-07 2.875316e+06 6.493591e+05 
2.048613e+07 3.183071e+03 1.573567e+06 5.801353e+02 1.705742e+06 5.771934e+04 6.679772e-07 2.874046e+06 6.490718e+05 
2.048915e+07 3.157031e+03 1.572840e+06 5.701228e+02 1.704971e+06 5.769341e+04 6.577222e-07 2.872779e+06 6.487851e+05 
2.049213e+07 3.132764e+03 1.572123e+06 5.603996e+02 1.704210e+06 5.766781e+04 6.477548e-07 2.871527e+06 6.485020e+05 
2.049452e+07 3.112584e+03 1.571548e+06 5.527054e+02 1.703598e+06 5.764726e+04 6.398641e-07 2.870523e+06 6.482746e+05 
2.049752e+07 3.088175e+03 1.570827e+06 5.431934e+02 1.702832e+06 5.762148e+04 6.300826e-07 2.869262e+06 6.479893e+05 
2.050128e+07 3.056406e+03 1.569924e+06 5.315170e+02 1.701873e+06 5.758923e+04 6.180414e-07 2.867686e+06 6.476323e+05 
2.050470e+07 3.030375e+03 1.569106e+06 5.211067e+02 1.701002e+06 5.755993e+04 6.073033e-07 2.866252e+06 6.473080e+05 
2.050845e+07 3.000153e+03 1.568206e+06 5.092871e+02 1.700047e+06 5.752779e+04 5.957102e-07 2.864680e+06 6.469522e+05 
2.051263e+07 2.966168e+03 1.567207e+06 4.968658e+02 1.698984e+06 5.749202e+04 5.830536e-07 2.862931e+06 6.465560e+05 
2.051615e+07 2.939612e+03 1.566366e+06 4.869757e+02 1.698088e+06 5.746187e+04 5.725825e-07 2.861454e+06 6.462217e+05 
2.051927e+07 2.915390e+03 1.565623e+06 4.786046e+02 1.697296e+06 5.743520e+04 5.634649e-07 2.860149e+06 6.459259e+05 
2.052221e+07 2.891729e+03 1.564924e+06 4.708261e+02 1.696551e+06 5.741013e+04 5.550196e-07 2.858923e+06 6.456477e+05 
2.052526e+07 2.869398e+03 1.564198e+06 4.625648e+02 1.695778e+06 5.738410e+04 5.463748e-07 2.857648e+06 6.453590e+05 
2.052790e+07 2.849080e+03 1.563569e+06 4.555142e+02 1.695107e+06 5.736151e+04 5.389773e-07 2.856542e+06 6.451084e+05 
2.053110e+07 2.825062e+03 1.562809e+06 4.471313e+02 1.694297e+06 5.733423e+04 5.301535e-07 2.855207e+06 6.448057e+05 
2.053448e+07 2.799767e+03 1.562008e+06 4.384452e+02 1.693442e+06 5.730546e+04 5.209993e-07 2.853797e+06 6.444863e+05 
2.053718e+07 2.779466e+03 1.561368e+06 4.316209e+02 1.692759e+06 5.728247e+04 5.137959e-07 2.852672e+06 6.442311e+05 
2.053943e+07 2.762447e+03 1.560832e+06 4.251677e+02 1.692189e+06 5.726328e+04 5.078685e-07 2.851732e+06 6.440184e+05 
2.054209e+07 2.743674e+03 1.560204e+06 4.186573e+02 1.691519e+06 5.724070e+04 5.009601e-07 2.850625e+06 6.437677e+05 
2.054491e+07 2.722572e+03 1.559536e+06 4.118400e+02 1.690806e+06 5.721670e+04 4.937034e-07 2.849450e+06 6.435011e+05 
2.054776e+07 2.702509e+03 1.558863e+06 4.050620e+02 1.690087e+06 5.719247e+04 4.864866e-07 2.848262e+06 6.432319e+05 
2.055083e+07 2.680471e+03 1.558138e+06 3.978874e+02 1.689313e+06 5.716640e+04 4.788225e-07 2.846985e+06 6.429422e+05 
2.055469e+07 2.652390e+03 1.557227e+06 3.890270e+02 1.688339e+06 5.713359e+04 4.693351e-07 2.845377e+06 6.425774e+05 
2.055889e+07 2.623406e+03 1.556238e+06 3.796303e+02 1.687283e+06 5.709800e+04 4.592539e-07 2.843632e+06 6.421818e+05 
2.056283e+07 2.595694e+03 1.555311e+06 3.710113e+02 1.686292e+06 5.706460e+04 4.499820e-07 2.841995e+06 6.418103e+05 
2.056735e+07 2.564684e+03 1.554249e+06 3.615894e+02 1.685155e+06 5.702630e+04 4.395480e-07 2.840117e+06 6.413841e+05 
2.057221e+07 2.530550e+03 1.553107e+06 3.512195e+02 1.683934e+06 5.698516e+04 4.286085e-07 2.838100e+06 6.409265e+05 
2.057569e+07 2.508035e+03 1.552293e+06 3.441697e+02 1.683063e+06 5.695580e+04 4.209599e-07 2.836659e+06 6.405997e+05 
2.057873e+07 2.487797e+03 1.551580e+06 3.380983e+02 1.682300e+06 5.693007e+04 4.143666e-07 2.835397e+06 6.403133e+05 
2.058155e+07 2.469063e+03 1.550920e+06 3.325668e+02 1.681594e+06 5.690625e+04 4.083422e-07 2.834228e+06 6.400481e+05 
2.058430e+07 2.450962e+03 1.550278e+06 3.272666e+02 1.680906e+06 5.688307e+04 4.025602e-07 2.833091e+06 6.397899e+05 
2.058723e+07 2.431738e+03 1.549593e+06 3.216955e+02 1.680172e+06 5.685832e+04 3.964672e-07 2.831877e+06 6.395143e+05 
2.058960e+07 2.415506e+03 1.549040e+06 3.172678e+02 1.679580e+06 5.683836e+04 3.916171e-07 2.830898e+06 6.392919e+05 
2.059246e+07 2.397894e+03 1.548373e+06 3.119979e+02 1.678865e+06 5.681426e+04 3.858321e-07 2.829714e+06 6.390234e+05 
2.059518e+07 2.379548e+03 1.547741e+06 3.070819e+02 1.678188e+06 5.679142e+04 3.804284e-07 2.828594e+06 6.387689e+05 
2.059830e+07 2.360583e+03 1.547014e+06 3.015176e+02 1.677409e+06 5.676516e+04 3.743007e-07 2.827303e+06 6.384762e+05 
2.060182e+07 2.337932e+03 1.546196e+06 2.953638e+02 1.676531e+06 5.673555e+04 3.675007e-07 2.825850e+06 6.381463e+05 
2.060498e+07 2.318440e+03 1.545459e+06 2.895818e+02 1.675742e+06 5.670895e+04 3.614926e-07 2.824544e+06 6.378498e+05 
2.060897e+07 2.293918e+03 1.544533e+06 2.826744e+02 1.674749e+06 5.667546e+04 3.540658e-07 2.822899e+06 6.374766e+05 
2.061214e+07 2.273651e+03 1.543799e+06 2.774939e+02 1.673962e+06 5.664889e+04 3.482722e-07 2.821594e+06 6.371802e+05 
2.061452e+07 2.259934e+03 1.543246e+06 2.737351e+02 1.673369e+06 5.662888e+04 3.439795e-07 2.820611e+06 6.369570e+05 
2.061843e+07 2.236250e+03 1.542341e+06 2.678123e+02 1.672396e+06 5.659608e+04 3.370242e-07 2.818999e+06 6.365909e+05 
2.062147e+07 2.218045e+03 1.541638e+06 2.631722e+02 1.671642e+06 5.657062e+04 3.317182e-07 2.817748e+06 6.363068e+05 
2.062402e+07 2.202877e+03 1.541049e+06 2.592606e+02 1.671009e+06 5.654928e+04 3.273349e-07 2.816700e+06 6.360687e+05 
2.062687e+07 2.186031e+03 1.540391e+06 2.549553e+02 1.670303e+06 5.652544e+04 3.224981e-07 2.815529e+06 6.358027e+05 
2.062954e+07 2.170379e+03 1.539775e+06 2.509875e+02 1.669642e+06 5.650314e+04 3.180362e-07 2.814432e+06 6.355537e+05 
2.063250e+07 2.153085e+03 1.539091e+06 2.466449e+02 1.668907e+06 5.647834e+04 3.131379e-07 2.813213e+06 6.352769e+05 
2.063549e+07 2.135802e+03 1.538401e+06 2.420090e+02 1.668166e+06 5.645335e+04 3.082771e-07 2.811985e+06 6.349981e+05 
2.063749e+07 2.124292e+03 1.537942e+06 2.390454e+02 1.667673e+06 5.643671e+04 3.050886e-07 2.811167e+06 6.348124e+05 
2.064020e+07 2.108848e+03 1.537317e+06 2.352550e+02 1.667002e+06 5.641406e+04 3.007812e-07 2.810053e+06 6.345594e+05 
2.064370e+07 2.089028e+03 1.536512e+06 2.304549e+02 1.666137e+06 5.638487e+04 2.953143e-07 2.808618e+06 6.342334e+05 
2.064662e+07 2.072510e+03 1.535841e+06 2.265234e+02 1.665415e+06 5.636051e+04 2.908288e-07 2.807421e+06 6.339614e+05 
2.064951e+07 2.056427e+03 1.535177e+06 2.226973e+02 1.664702e+06 5.633644e+04 2.864597e-07 2.806237e+06 6.336924e+05 
2.065192e+07 2.042801e+03 1.534626e+06 2.195641e+02 1.664109e+06 5.631643e+04 2.828781e-07 2.805253e+06 6.334689e+05 
2.065534e+07 2.024384e+03 1.533841e+06 2.151747e+02 1.663266e+06 5.628796e+04 2.778490e-07 2.803852e+06 6.331507e+05 
